soc,scenario,eta,t,task_id,p_ij
27-3092.00,Baseline,2.0,2024.0,8653,0.0718266819642455
27-3092.00,Baseline,2.0,2024.0,21183,0.06388343701077327
27-3092.00,Baseline,2.0,2024.0,8663,0.06387754220932358
27-3092.00,Baseline,2.0,2024.0,8655,0.09778131609573228
27-3092.00,Baseline,2.0,2024.0,8659,0.09305653318472996
27-3092.00,Baseline,2.0,2024.0,8656,0.055571766966694726
27-3092.00,Baseline,2.0,2024.0,8654,0.0812348210724553
27-3092.00,Baseline,2.0,2024.0,21185,0.07847018613618993
27-3092.00,Baseline,2.0,2024.0,8657,0.04903590585933862
27-3092.00,Baseline,2.0,2024.0,21184,0.07554144045028321
27-3092.00,Baseline,2.0,2024.0,8662,0.09063422659723397
27-3092.00,Baseline,2.0,2024.0,8661,0.06459881109482851
27-3092.00,Baseline,2.0,2024.0,8658,0.06416730310975761
27-3092.00,Baseline,2.0,2024.0,8660,0.050320028248413466
27-3092.00,Baseline,2.0,2024.25,8653,0.07114501560669673
27-3092.00,Baseline,2.0,2024.25,21183,0.0632771554922074
27-3092.00,Baseline,2.0,2024.25,8663,0.06327131663497958
27-3092.00,Baseline,2.0,2024.25,8655,0.09811557276988611
27-3092.00,Baseline,2.0,2024.25,8659,0.09337463861153933
27-3092.00,Baseline,2.0,2024.25,8656,0.05504436680097923
27-3092.00,Baseline,2.0,2024.25,8654,0.08151251503487422
27-3092.00,Baseline,2.0,2024.25,21185,0.07873842944161277
27-3092.00,Baseline,2.0,2024.25,8657,0.04857053384963226
27-3092.00,Baseline,2.0,2024.25,21184,0.07579967210080611
27-3092.00,Baseline,2.0,2024.25,8662,0.09145245126041569
27-3092.00,Baseline,2.0,2024.25,8661,0.06481963634665586
27-3092.00,Baseline,2.0,2024.25,8658,0.06438665329017337
27-3092.00,Baseline,2.0,2024.25,8660,0.050492042759541285
27-3092.00,Baseline,2.0,2024.5,8653,0.07045867283241646
27-3092.00,Baseline,2.0,2024.5,21183,0.0626667147174218
27-3092.00,Baseline,2.0,2024.5,8663,0.06266093218820845
27-3092.00,Baseline,2.0,2024.5,8655,0.09845212253579418
