soc,scenario,eta,t,task_id,p_ij
49-1011.00,Fast,1.0,2024.0,2914,0.05418864031281369
49-1011.00,Fast,1.0,2024.0,2912,0.04695552843309646
49-1011.00,Fast,1.0,2024.0,15263,0.05321345607710078
49-1011.00,Fast,1.0,2024.0,2929,0.0686783481824699
49-1011.00,Fast,1.0,2024.0,15262,0.05145631855608475
49-1011.00,Fast,1.0,2024.0,2918,0.06734136359566098
49-1011.00,Fast,1.0,2024.0,2925,0.06706014402125199
49-1011.00,Fast,1.0,2024.0,2919,0.048441373960672336
49-1011.00,Fast,1.0,2024.0,2915,0.06274413851909347
49-1011.00,Fast,1.0,2024.0,2920,0.046659856833763474
49-1011.00,Fast,1.0,2024.0,2916,0.04637452514998081
49-1011.00,Fast,1.0,2024.0,2923,0.05274469557907584
49-1011.00,Fast,1.0,2024.0,2931,0.04347425499710131
49-1011.00,Fast,1.0,2024.0,2917,0.043253935595699504
49-1011.00,Fast,1.0,2024.0,2926,0.04641512553092981
49-1011.00,Fast,1.0,2024.0,2930,0.048486544418230235
49-1011.00,Fast,1.0,2024.0,2927,0.036370760198625895
49-1011.00,Fast,1.0,2024.0,15264,0.035971657020676714
49-1011.00,Fast,1.0,2024.0,2921,0.04044706813240048
49-1011.00,Fast,1.0,2024.0,2932,0.03972226488527168
49-1011.00,Fast,1.0,2024.25,2914,0.05406754439046617
49-1011.00,Fast,1.0,2024.25,2912,0.04670619356907136
49-1011.00,Fast,1.0,2024.25,15263,0.053094539409183725
49-1011.00,Fast,1.0,2024.25,2929,0.06890794289012918
49-1011.00,Fast,1.0,2024.25,15262,0.05134132858179887
49-1011.00,Fast,1.0,2024.25,2918,0.06756648870564537
49-1011.00,Fast,1.0,2024.25,2925,0.06728432900195715
49-1011.00,Fast,1.0,2024.25,2919,0.04833312151466731
49-1011.00,Fast,1.0,2024.25,2915,0.06295389490552186
49-1011.00,Fast,1.0,2024.25,2920,0.04655558556275039
49-1011.00,Fast,1.0,2024.25,2916,0.046270891512671455
49-1011.00,Fast,1.0,2024.25,2923,0.05277961434409558
49-1011.00,Fast,1.0,2024.25,2931,0.0433771026238944
49-1011.00,Fast,1.0,2024.25,2917,0.04315727557256763
49-1011.00,Fast,1.0,2024.25,2926,0.046445853907385155
49-1011.00,Fast,1.0,2024.25,2930,0.04864863704692212
49-1011.00,Fast,1.0,2024.25,2927,0.03628948207968236
49-1011.00,Fast,1.0,2024.25,15264,0.03589127078178713
49-1011.00,Fast,1.0,2024.25,2921,0.04047384545384194
49-1011.00,Fast,1.0,2024.25,2932,0.039855058145960895
49-1011.00,Fast,1.0,2024.5,2914,0.0539469884899794
49-1011.00,Fast,1.0,2024.5,2912,0.04645797060274364
49-1011.00,Fast,1.0,2024.5,15263,0.052976153044839554
49-1011.00,Fast,1.0,2024.5,2929,0.06913651373043733
49-1011.00,Fast,1.0,2024.5,15262,0.05122685140017091
49-1011.00,Fast,1.0,2024.5,2918,0.06779060988024994
49-1011.00,Fast,1.0,2024.5,2925,0.06750751423974706
49-1011.00,Fast,1.0,2024.5,2919,0.048225351815613535
49-1011.00,Fast,1.0,2024.5,2915,0.06316271589270718
49-1011.00,Fast,1.0,2024.5,2920,0.046451779284816384
49-1011.00,Fast,1.0,2024.5,2916,0.046167720024942134
49-1011.00,Fast,1.0,2024.5,2923,0.05281437739044128
49-1011.00,Fast,1.0,2024.5,2931,0.04328038349735955
49-1011.00,Fast,1.0,2024.5,2917,0.04306104660049462
49-1011.00,Fast,1.0,2024.5,2926,0.046476445252017225
49-1011.00,Fast,1.0,2024.5,2930,0.04881000683077115
49-1011.00,Fast,1.0,2024.5,2927,0.03620856641688252
49-1011.00,Fast,1.0,2024.5,15264,0.03581124302174195
49-1011.00,Fast,1.0,2024.5,2921,0.04050050336301361
49-1011.00,Fast,1.0,2024.5,2932,0.03998725922103112
49-1011.00,Fast,1.0,2024.75,2914,0.053826969007084835
49-1011.00,Fast,1.0,2024.75,2912,0.04621085211297318
49-1011.00,Fast,1.0,2024.75,15263,0.0528582934446625
49-1011.00,Fast,1.0,2024.75,2929,0.06936406753699341
49-1011.00,Fast,1.0,2024.75,15262,0.05111288358866818
49-1011.00,Fast,1.0,2024.75,2918,0.06801373382004179
49-1011.00,Fast,1.0,2024.75,2925,0.06772970640720705
49-1011.00,Fast,1.0,2024.75,2919,0.04811806164151246
49-1011.00,Fast,1.0,2024.75,2915,0.06337060772378568
49-1011.00,Fast,1.0,2024.75,2920,0.04634843489645758
49-1011.00,Fast,1.0,2024.75,2916,0.046065007602267345
49-1011.00,Fast,1.0,2024.75,2923,0.052848985757426255
49-1011.00,Fast,1.0,2024.75,2931,0.043184094725877954
49-1011.00,Fast,1.0,2024.75,2917,0.04296524580251587
49-1011.00,Fast,1.0,2024.75,2926,0.04650690047941767
49-1011.00,Fast,1.0,2024.75,2930,0.0489706585942615
49-1011.00,Fast,1.0,2024.75,2927,0.03612801079108489
49-1011.00,Fast,1.0,2024.75,15264,0.03573157134794537
49-1011.00,Fast,1.0,2024.75,2921,0.04052704265690893
49-1011.00,Fast,1.0,2024.75,2932,0.040118872062907526
49-1011.00,Fast,1.0,2025.0,2914,0.05370748236951736
49-1011.00,Fast,1.0,2025.0,2912,0.045964830744514525
49-1011.00,Fast,1.0,2025.0,15263,0.0527409571006743
49-1011.00,Fast,1.0,2025.0,2929,0.0695906110827188
49-1011.00,Fast,1.0,2025.0,15262,0.05099942175514782
49-1011.00,Fast,1.0,2025.0,2918,0.06823586716609158
49-1011.00,Fast,1.0,2025.0,2925,0.06795091211767443
49-1011.00,Fast,1.0,2025.0,2919,0.048011247798974685
49-1011.00,Fast,1.0,2025.0,2915,0.0635775765864589
49-1011.00,Fast,1.0,2025.0,2920,0.04624554932172712
49-1011.00,Fast,1.0,2025.0,2916,0.04596275118751008
49-1011.00,Fast,1.0,2025.0,2923,0.05288344047513544
49-1011.00,Fast,1.0,2025.0,2931,0.04308823344350645
49-1011.00,Fast,1.0,2025.0,2917,0.042869870327212276
49-1011.00,Fast,1.0,2025.0,2926,0.0465372204960572
49-1011.00,Fast,1.0,2025.0,2930,0.04913059711903926
49-1011.00,Fast,1.0,2025.0,2927,0.03604781280462833
49-1011.00,Fast,1.0,2025.0,15264,0.035652253389046255
49-1011.00,Fast,1.0,2025.0,2921,0.040553464125444603
49-1011.00,Fast,1.0,2025.0,2932,0.040249900588920466
49-1011.00,Fast,1.0,2025.25,2914,0.05352924376162462
49-1011.00,Fast,1.0,2025.25,2912,0.04559783986487596
49-1011.00,Fast,1.0,2025.25,15263,0.05256592609274364
49-1011.00,Fast,1.0,2025.25,2929,0.06992854683050802
49-1011.00,Fast,1.0,2025.25,15262,0.05083017036714883
49-1011.00,Fast,1.0,2025.25,2918,0.06856722420460656
49-1011.00,Fast,1.0,2025.25,2925,0.0682808853991585
49-1011.00,Fast,1.0,2025.25,2919,0.04785191324085845
49-1011.00,Fast,1.0,2025.25,2915,0.06388631271554437
49-1011.00,Fast,1.0,2025.25,2920,0.04609207457354161
49-1011.00,Fast,1.0,2025.25,2916,0.04581021495931347
49-1011.00,Fast,1.0,2025.25,2923,0.05293483669018381
49-1011.00,Fast,1.0,2025.25,2931,0.04294523685519706
49-1011.00,Fast,1.0,2025.25,2917,0.042727598418894314
49-1011.00,Fast,1.0,2025.25,2926,0.04658244896400254
49-1011.00,Fast,1.0,2025.25,2930,0.0493691779393315
49-1011.00,Fast,1.0,2025.25,2927,0.03592818120604269
49-1011.00,Fast,1.0,2025.25,15264,0.0355339345304451
49-1011.00,Fast,1.0,2025.25,2921,0.040592877116438025
49-1011.00,Fast,1.0,2025.25,2932,0.04044535626954081
49-1011.00,Fast,1.0,2025.5,2914,0.05335218427876788
49-1011.00,Fast,1.0,2025.5,2912,0.04523327678771678
49-1011.00,Fast,1.0,2025.5,15263,0.05239205299019592
49-1011.00,Fast,1.0,2025.5,2929,0.07026424698800911
49-1011.00,Fast,1.0,2025.5,15262,0.05066203864986162
49-1011.00,Fast,1.0,2025.5,2918,0.06889638917382422
49-1011.00,Fast,1.0,2025.5,2925,0.068608675765493
49-1011.00,Fast,1.0,2025.5,2919,0.04769363274935996
